timestamp,mac,actual_x,actual_y,heron_x,heron_y,heron_method,heron_confidence,heron_err,tri_x,tri_y,tri_method,tri_confidence,tri_err
2026-03-17T14:32:43.780233,E8:9F:6D:09:CF:56,0.0,0.0,0.3901334614392904,0.3901334614392904,heron,high,0.5517320323030054,0.3901334614392904,0.3901334614392904,heron,medium,0.5517320323030054
2026-03-17T14:33:14.494931,E8:9F:6D:09:CF:56,2.0,0.0,0.0,0.0,heron,high,2.0,0.0,0.0,heron,medium,2.0
2026-03-17T14:33:16.178802,E8:9F:6D:09:CF:56,2.0,0.0,0.0,0.0,heron,high,2.0,0.0,0.0,heron,medium,2.0
2026-03-17T14:33:22.773614,E8:9F:6D:09:CF:56,2.0,0.0,0.0,0.0,heron,high,2.0,0.0,0.0,heron,medium,2.0
2026-03-17T14:33:25.095651,E8:9F:6D:09:CF:56,2.0,0.0,0.0,0.0,heron,high,2.0,0.0,0.0,heron,medium,2.0
2026-03-17T14:33:26.015520,E8:9F:6D:09:CF:56,2.0,0.0,0.0,0.0,heron,high,2.0,0.0,0.0,heron,medium,2.0
2026-03-17T14:33:26.904889,E8:9F:6D:09:CF:56,2.0,0.0,0.0,0.0,heron,high,2.0,0.0,0.0,heron,medium,2.0
2026-03-17T14:33:27.854242,E8:9F:6D:09:CF:56,2.0,0.0,0.0,0.0,heron,high,2.0,0.0,0.0,heron,medium,2.0
2026-03-17T14:33:30.354204,E8:9F:6D:09:CF:56,2.0,0.0,0.0,0.0,heron,high,2.0,0.0,0.0,heron,medium,2.0
